Cityscale图像分割可视化统计报告
==================================================
权重文件: weights/SwinT_OA_Cityscale_best_loss.th
输入尺寸: (512, 512)
可视化样本数: 432
保存目录: results/cityscale
合并可视化图像: results/cityscale/sample_*.png
原始图像目录: results/cityscale/images/
真实掩码目录: results/cityscale/gt/
预测掩码目录: results/cityscale/pred/
--------------------------------------------------
平均性能指标:
Dice系数: 0.6483
IoU: 0.4941
F1分数: 0.6483
精确率: 0.6284
召回率: 0.6798
==================================================

各样本详细指标:
--------------------------------------------------
样本 289: Dice=0.701, IoU=0.539, F1=0.701, Precision=0.718, Recall=0.685
样本 290: Dice=0.572, IoU=0.400, F1=0.572, Precision=0.581, Recall=0.562
样本 291: Dice=0.681, IoU=0.517, F1=0.681, Precision=0.645, Recall=0.722
样本 292: Dice=0.847, IoU=0.734, F1=0.847, Precision=0.842, Recall=0.852
样本 293: Dice=0.622, IoU=0.451, F1=0.622, Precision=0.556, Recall=0.705
样本 294: Dice=0.624, IoU=0.453, F1=0.624, Precision=0.595, Recall=0.655
样本 295: Dice=0.649, IoU=0.480, F1=0.649, Precision=0.610, Recall=0.692
样本 296: Dice=0.705, IoU=0.544, F1=0.705, Precision=0.661, Recall=0.755
样本 297: Dice=0.692, IoU=0.529, F1=0.692, Precision=0.700, Recall=0.683
样本 298: Dice=0.570, IoU=0.398, F1=0.570, Precision=0.609, Recall=0.535
样本 299: Dice=0.404, IoU=0.253, F1=0.404, Precision=0.340, Recall=0.499
样本 300: Dice=0.647, IoU=0.478, F1=0.647, Precision=0.625, Recall=0.670
样本 301: Dice=0.605, IoU=0.434, F1=0.605, Precision=0.518, Recall=0.727
样本 302: Dice=0.796, IoU=0.661, F1=0.796, Precision=0.772, Recall=0.821
样本 303: Dice=0.819, IoU=0.693, F1=0.819, Precision=0.790, Recall=0.849
样本 304: Dice=0.799, IoU=0.665, F1=0.799, Precision=0.728, Recall=0.884
样本 305: Dice=0.678, IoU=0.512, F1=0.678, Precision=0.649, Recall=0.709
样本 306: Dice=0.709, IoU=0.549, F1=0.709, Precision=0.675, Recall=0.747
样本 307: Dice=0.612, IoU=0.440, F1=0.612, Precision=0.574, Recall=0.655
样本 308: Dice=0.499, IoU=0.332, F1=0.499, Precision=0.473, Recall=0.528
样本 309: Dice=0.655, IoU=0.487, F1=0.655, Precision=0.640, Recall=0.671
样本 310: Dice=0.702, IoU=0.541, F1=0.702, Precision=0.632, Recall=0.789
样本 311: Dice=0.411, IoU=0.259, F1=0.411, Precision=0.336, Recall=0.529
样本 312: Dice=0.782, IoU=0.642, F1=0.782, Precision=0.732, Recall=0.840
样本 313: Dice=0.590, IoU=0.419, F1=0.590, Precision=0.546, Recall=0.642
样本 314: Dice=0.571, IoU=0.399, F1=0.571, Precision=0.490, Recall=0.683
样本 315: Dice=0.566, IoU=0.394, F1=0.566, Precision=0.620, Recall=0.520
样本 316: Dice=0.763, IoU=0.617, F1=0.763, Precision=0.794, Recall=0.735
样本 317: Dice=0.708, IoU=0.548, F1=0.708, Precision=0.690, Recall=0.727
样本 318: Dice=0.746, IoU=0.595, F1=0.746, Precision=0.644, Recall=0.887
样本 319: Dice=0.687, IoU=0.524, F1=0.687, Precision=0.720, Recall=0.657
样本 320: Dice=0.679, IoU=0.514, F1=0.679, Precision=0.575, Recall=0.828
样本 321: Dice=0.327, IoU=0.196, F1=0.327, Precision=0.410, Recall=0.272
样本 322: Dice=0.714, IoU=0.555, F1=0.714, Precision=0.621, Recall=0.839
样本 323: Dice=0.749, IoU=0.599, F1=0.749, Precision=0.682, Recall=0.831
样本 324: Dice=0.774, IoU=0.632, F1=0.774, Precision=0.746, Recall=0.805
样本 325: Dice=0.884, IoU=0.792, F1=0.884, Precision=0.868, Recall=0.901
样本 326: Dice=0.469, IoU=0.307, F1=0.469, Precision=0.505, Recall=0.438
样本 327: Dice=0.480, IoU=0.316, F1=0.480, Precision=0.467, Recall=0.494
样本 328: Dice=0.756, IoU=0.608, F1=0.756, Precision=0.729, Recall=0.785
样本 329: Dice=0.743, IoU=0.591, F1=0.743, Precision=0.808, Recall=0.688
样本 330: Dice=0.634, IoU=0.464, F1=0.634, Precision=0.630, Recall=0.639
样本 331: Dice=0.634, IoU=0.465, F1=0.634, Precision=0.599, Recall=0.675
样本 332: Dice=0.543, IoU=0.373, F1=0.543, Precision=0.580, Recall=0.511
样本 333: Dice=0.734, IoU=0.580, F1=0.734, Precision=0.709, Recall=0.762
样本 334: Dice=0.586, IoU=0.415, F1=0.586, Precision=0.561, Recall=0.614
样本 335: Dice=0.618, IoU=0.447, F1=0.618, Precision=0.545, Recall=0.713
样本 336: Dice=0.859, IoU=0.752, F1=0.859, Precision=0.809, Recall=0.914
样本 337: Dice=0.497, IoU=0.331, F1=0.497, Precision=0.499, Recall=0.495
样本 338: Dice=0.747, IoU=0.596, F1=0.747, Precision=0.778, Recall=0.718
样本 339: Dice=0.620, IoU=0.450, F1=0.620, Precision=0.661, Recall=0.584
样本 340: Dice=0.722, IoU=0.565, F1=0.722, Precision=0.687, Recall=0.761
样本 341: Dice=0.590, IoU=0.419, F1=0.590, Precision=0.532, Recall=0.662
样本 342: Dice=0.790, IoU=0.653, F1=0.790, Precision=0.757, Recall=0.826
样本 343: Dice=0.711, IoU=0.551, F1=0.711, Precision=0.662, Recall=0.768
样本 344: Dice=0.756, IoU=0.607, F1=0.756, Precision=0.766, Recall=0.745
样本 345: Dice=0.441, IoU=0.283, F1=0.441, Precision=0.392, Recall=0.503
样本 346: Dice=0.707, IoU=0.546, F1=0.707, Precision=0.650, Recall=0.774
样本 347: Dice=0.654, IoU=0.486, F1=0.654, Precision=0.640, Recall=0.669
样本 348: Dice=0.697, IoU=0.535, F1=0.697, Precision=0.692, Recall=0.702
样本 349: Dice=0.614, IoU=0.443, F1=0.614, Precision=0.643, Recall=0.587
样本 350: Dice=0.773, IoU=0.630, F1=0.773, Precision=0.712, Recall=0.844
样本 351: Dice=0.782, IoU=0.642, F1=0.782, Precision=0.752, Recall=0.814
样本 352: Dice=0.645, IoU=0.476, F1=0.645, Precision=0.647, Recall=0.642
样本 353: Dice=0.626, IoU=0.455, F1=0.626, Precision=0.693, Recall=0.570
样本 354: Dice=0.600, IoU=0.428, F1=0.600, Precision=0.599, Recall=0.601
样本 355: Dice=0.783, IoU=0.643, F1=0.783, Precision=0.689, Recall=0.908
样本 356: Dice=0.576, IoU=0.404, F1=0.576, Precision=0.505, Recall=0.669
样本 357: Dice=0.725, IoU=0.568, F1=0.725, Precision=0.708, Recall=0.742
样本 358: Dice=0.589, IoU=0.418, F1=0.589, Precision=0.688, Recall=0.515
样本 359: Dice=0.063, IoU=0.032, F1=0.063, Precision=0.201, Recall=0.037
样本 360: Dice=0.771, IoU=0.628, F1=0.771, Precision=0.726, Recall=0.823
样本 361: Dice=0.869, IoU=0.768, F1=0.869, Precision=0.838, Recall=0.903
样本 362: Dice=0.554, IoU=0.383, F1=0.554, Precision=0.510, Recall=0.605
样本 363: Dice=0.486, IoU=0.321, F1=0.486, Precision=0.433, Recall=0.553
样本 364: Dice=0.806, IoU=0.675, F1=0.806, Precision=0.802, Recall=0.810
样本 365: Dice=0.517, IoU=0.349, F1=0.517, Precision=0.479, Recall=0.562
样本 366: Dice=0.000, IoU=0.000, F1=0.000, Precision=0.000, Recall=0.000
样本 367: Dice=0.639, IoU=0.469, F1=0.639, Precision=0.595, Recall=0.690
样本 368: Dice=0.682, IoU=0.517, F1=0.682, Precision=0.648, Recall=0.720
样本 369: Dice=0.710, IoU=0.550, F1=0.710, Precision=0.639, Recall=0.799
样本 370: Dice=0.595, IoU=0.424, F1=0.595, Precision=0.548, Recall=0.651
样本 371: Dice=0.586, IoU=0.414, F1=0.586, Precision=0.547, Recall=0.630
样本 372: Dice=0.436, IoU=0.279, F1=0.436, Precision=0.434, Recall=0.438
样本 373: Dice=0.713, IoU=0.554, F1=0.713, Precision=0.637, Recall=0.809
样本 374: Dice=0.843, IoU=0.729, F1=0.843, Precision=0.796, Recall=0.896
样本 375: Dice=0.546, IoU=0.376, F1=0.546, Precision=0.558, Recall=0.535
样本 376: Dice=0.550, IoU=0.380, F1=0.550, Precision=0.489, Recall=0.629
样本 377: Dice=0.718, IoU=0.560, F1=0.718, Precision=0.630, Recall=0.836
样本 378: Dice=0.793, IoU=0.656, F1=0.793, Precision=0.775, Recall=0.811
样本 379: Dice=0.644, IoU=0.474, F1=0.644, Precision=0.685, Recall=0.606
样本 380: Dice=0.813, IoU=0.685, F1=0.813, Precision=0.801, Recall=0.825
样本 381: Dice=0.585, IoU=0.414, F1=0.585, Precision=0.714, Recall=0.496
样本 382: Dice=0.750, IoU=0.600, F1=0.750, Precision=0.767, Recall=0.735
样本 383: Dice=0.692, IoU=0.529, F1=0.692, Precision=0.610, Recall=0.800
样本 384: Dice=0.765, IoU=0.620, F1=0.765, Precision=0.715, Recall=0.823
样本 385: Dice=0.718, IoU=0.561, F1=0.718, Precision=0.766, Recall=0.676
样本 386: Dice=0.611, IoU=0.440, F1=0.611, Precision=0.708, Recall=0.537
样本 387: Dice=0.455, IoU=0.295, F1=0.455, Precision=0.562, Recall=0.382
样本 388: Dice=0.720, IoU=0.562, F1=0.720, Precision=0.689, Recall=0.754
样本 389: Dice=0.717, IoU=0.558, F1=0.717, Precision=0.633, Recall=0.825
样本 390: Dice=0.717, IoU=0.558, F1=0.717, Precision=0.637, Recall=0.819
样本 391: Dice=0.777, IoU=0.635, F1=0.777, Precision=0.720, Recall=0.843
样本 392: Dice=0.510, IoU=0.342, F1=0.510, Precision=0.630, Recall=0.428
样本 393: Dice=0.691, IoU=0.528, F1=0.691, Precision=0.633, Recall=0.761
样本 394: Dice=0.774, IoU=0.631, F1=0.774, Precision=0.706, Recall=0.856
样本 395: Dice=0.848, IoU=0.736, F1=0.848, Precision=0.794, Recall=0.910
样本 396: Dice=0.706, IoU=0.546, F1=0.706, Precision=0.646, Recall=0.778
样本 397: Dice=0.682, IoU=0.517, F1=0.682, Precision=0.618, Recall=0.761
样本 398: Dice=0.669, IoU=0.502, F1=0.669, Precision=0.604, Recall=0.748
样本 399: Dice=0.821, IoU=0.696, F1=0.821, Precision=0.800, Recall=0.843
样本 400: Dice=0.645, IoU=0.476, F1=0.645, Precision=0.597, Recall=0.701
样本 401: Dice=0.725, IoU=0.569, F1=0.725, Precision=0.675, Recall=0.782
样本 402: Dice=0.654, IoU=0.486, F1=0.654, Precision=0.634, Recall=0.676
样本 403: Dice=0.000, IoU=0.000, F1=0.000, Precision=0.000, Recall=0.000
样本 404: Dice=0.412, IoU=0.260, F1=0.412, Precision=0.328, Recall=0.556
样本 405: Dice=0.711, IoU=0.552, F1=0.711, Precision=0.694, Recall=0.730
样本 406: Dice=0.589, IoU=0.417, F1=0.589, Precision=0.562, Recall=0.619
样本 407: Dice=0.722, IoU=0.565, F1=0.722, Precision=0.658, Recall=0.799
样本 408: Dice=0.697, IoU=0.535, F1=0.697, Precision=0.660, Recall=0.739
样本 409: Dice=0.595, IoU=0.424, F1=0.595, Precision=0.611, Recall=0.580
样本 410: Dice=0.736, IoU=0.582, F1=0.736, Precision=0.716, Recall=0.757
样本 411: Dice=0.656, IoU=0.488, F1=0.656, Precision=0.729, Recall=0.595
样本 412: Dice=0.665, IoU=0.498, F1=0.665, Precision=0.614, Recall=0.725
样本 413: Dice=0.626, IoU=0.456, F1=0.626, Precision=0.624, Recall=0.629
样本 414: Dice=0.701, IoU=0.540, F1=0.701, Precision=0.716, Recall=0.687
样本 415: Dice=0.599, IoU=0.428, F1=0.599, Precision=0.566, Recall=0.636
样本 416: Dice=0.567, IoU=0.395, F1=0.567, Precision=0.525, Recall=0.615
样本 417: Dice=0.714, IoU=0.555, F1=0.714, Precision=0.690, Recall=0.739
样本 418: Dice=0.654, IoU=0.486, F1=0.654, Precision=0.561, Recall=0.786
样本 419: Dice=0.726, IoU=0.570, F1=0.726, Precision=0.653, Recall=0.818
样本 420: Dice=0.635, IoU=0.465, F1=0.635, Precision=0.584, Recall=0.696
样本 421: Dice=0.740, IoU=0.587, F1=0.740, Precision=0.646, Recall=0.864
样本 422: Dice=0.677, IoU=0.511, F1=0.677, Precision=0.585, Recall=0.802
样本 423: Dice=0.489, IoU=0.323, F1=0.489, Precision=0.491, Recall=0.486
样本 424: Dice=0.700, IoU=0.539, F1=0.700, Precision=0.619, Recall=0.807
样本 425: Dice=0.713, IoU=0.554, F1=0.713, Precision=0.649, Recall=0.791
样本 426: Dice=0.613, IoU=0.442, F1=0.613, Precision=0.564, Recall=0.671
样本 427: Dice=0.747, IoU=0.596, F1=0.747, Precision=0.689, Recall=0.815
样本 428: Dice=0.763, IoU=0.617, F1=0.763, Precision=0.670, Recall=0.888
样本 429: Dice=0.772, IoU=0.628, F1=0.772, Precision=0.755, Recall=0.789
样本 430: Dice=0.798, IoU=0.664, F1=0.798, Precision=0.793, Recall=0.804
样本 431: Dice=0.612, IoU=0.441, F1=0.612, Precision=0.671, Recall=0.563
样本 432: Dice=0.000, IoU=0.000, F1=0.000, Precision=0.000, Recall=0.000
